jahr,alter,maennlich,weiblich,gesamt,source,variante
1876,72,57324,65070,122394,reconstructed,reconstructed
1876,73,50829,58351,109180,reconstructed,reconstructed
1876,74,47647,53400,101047,reconstructed,reconstructed
1876,75,43762,51313,95075,reconstructed,reconstructed
1876,76,38236,48471,86707,reconstructed,reconstructed
1876,77,26353,26698,53051,reconstructed,reconstructed
1876,78,22188,24611,46799,reconstructed,reconstructed
1876,79,21144,23867,45011,reconstructed,reconstructed
1876,80,16867,19829,36696,reconstructed,reconstructed
1876,81,13123,15190,28313,reconstructed,reconstructed
1876,82,10283,12488,22771,reconstructed,reconstructed
1876,83,8350,9966,18316,reconstructed,reconstructed
1876,84,6622,8404,15026,reconstructed,reconstructed
1876,85,4624,6052,10676,reconstructed,reconstructed
1876,86,4229,5525,9754,reconstructed,reconstructed
1876,87,2233,2825,5058,reconstructed,reconstructed
1876,88,1717,2232,3949,reconstructed,reconstructed
1876,89,1245,1673,2918,reconstructed,reconstructed
1876,90,929,1243,2172,reconstructed,reconstructed
1876,91,0,0,0,reconstructed,reconstructed
1876,92,0,0,0,reconstructed,reconstructed
1876,93,0,0,0,reconstructed,reconstructed
1876,94,0,0,0,reconstructed,reconstructed
1876,95,0,0,0,reconstructed,reconstructed
1876,96,0,0,0,reconstructed,reconstructed
1876,97,0,0,0,reconstructed,reconstructed
1876,98,0,0,0,reconstructed,reconstructed
1876,99,0,0,0,reconstructed,reconstructed
1877,0,892326,847195,1739521,reconstructed,reconstructed
1877,1,678315,677732,1356047,reconstructed,reconstructed
1877,2,616841,616876,1233717,reconstructed,reconstructed
1877,3,576178,577758,1153936,reconstructed,reconstructed
1877,4,536056,536498,1072554,reconstructed,reconstructed
1877,5,538231,540329,1078560,reconstructed,reconstructed
1877,6,400623,404534,805157,reconstructed,reconstructed
1877,7,483197,483044,966241,reconstructed,reconstructed
1877,8,489577,487376,976953,reconstructed,reconstructed
1877,9,468402,466535,934937,reconstructed,reconstructed
1877,10,457329,455835,913164,reconstructed,reconstructed
1877,11,473650,472854,946504,reconstructed,reconstructed
1877,12,437711,437361,875072,reconstructed,reconstructed
1877,13,448036,450239,898275,reconstructed,reconstructed
1877,14,440255,443847,884102,reconstructed,reconstructed
1877,15,417097,425105,842202,reconstructed,reconstructed
1877,16,398923,401434,800357,reconstructed,reconstructed
1877,17,419619,427344,846963,reconstructed,reconstructed
1877,18,412893,419537,832430,reconstructed,reconstructed
1877,19,400702,406404,807106,reconstructed,reconstructed
1877,20,385196,389610,774806,reconstructed,reconstructed
1877,21,360679,375188,735867,reconstructed,reconstructed
1877,22,338306,344173,682479,reconstructed,reconstructed
1877,23,346055,367667,713722,reconstructed,reconstructed
1877,24,339201,353383,692584,reconstructed,reconstructed
1877,25,335365,359726,695091,reconstructed,reconstructed
1877,26,329058,336650,665708,reconstructed,reconstructed
1877,27,349780,367223,717003,reconstructed,reconstructed
1877,28,333329,344285,677614,reconstructed,reconstructed
1877,29,302642,330392,633034,reconstructed,reconstructed
1877,30,283822,302030,585852,reconstructed,reconstructed
1877,31,288211,308717,596928,reconstructed,reconstructed
1877,32,301543,322447,623990,reconstructed,reconstructed
1877,33,289408,306212,595620,reconstructed,reconstructed
1877,34,277219,290098,567317,reconstructed,reconstructed
1877,35,292754,317101,609855,reconstructed,reconstructed
1877,36,262383,264725,527108,reconstructed,reconstructed
1877,37,289372,309700,599072,reconstructed,reconstructed
1877,38,258927,270199,529126,reconstructed,reconstructed
1877,39,256505,268222,524727,reconstructed,reconstructed
1877,40,240363,250196,490559,reconstructed,reconstructed
1877,41,247007,266588,513595,reconstructed,reconstructed
1877,42,243011,254816,497827,reconstructed,reconstructed
1877,43,232970,243807,476777,reconstructed,reconstructed
1877,44,220388,225911,446299,reconstructed,reconstructed
1877,45,209490,226913,436403,reconstructed,reconstructed
1877,46,195862,201984,397846,reconstructed,reconstructed
1877,47,217890,238831,456721,reconstructed,reconstructed
1877,48,187543,202854,390397,reconstructed,reconstructed
1877,49,191536,206697,398233,reconstructed,reconstructed
1877,50,185649,200969,386618,reconstructed,reconstructed
1877,51,187198,206416,393614,reconstructed,reconstructed
1877,52,185463,201749,387212,reconstructed,reconstructed
1877,53,183780,205302,389082,reconstructed,reconstructed
1877,54,171490,185492,356982,reconstructed,reconstructed
1877,55,172768,190025,362793,reconstructed,reconstructed
1877,56,169495,182772,352267,reconstructed,reconstructed
1877,57,180222,204863,385085,reconstructed,reconstructed
1877,58,159401,169018,328419,reconstructed,reconstructed
1877,59,147024,161206,308230,reconstructed,reconstructed
1877,60,134441,149299,283740,reconstructed,reconstructed
1877,61,129955,144708,274663,reconstructed,reconstructed
1877,62,129697,142035,271732,reconstructed,reconstructed
1877,63,109462,122560,232022,reconstructed,reconstructed
1877,64,105109,118327,223436,reconstructed,reconstructed
1877,65,100165,111928,212093,reconstructed,reconstructed
1877,66,103044,118099,221143,reconstructed,reconstructed
1877,67,95771,111902,207673,reconstructed,reconstructed
1877,68,78147,86075,164222,reconstructed,reconstructed
1877,69,74398,82423,156821,reconstructed,reconstructed
1877,70,67645,75031,142676,reconstructed,reconstructed
1877,71,58369,68594,126963,reconstructed,reconstructed
1877,72,55757,64565,120322,reconstructed,reconstructed
1877,73,51820,59226,111046,reconstructed,reconstructed
1877,74,45556,52795,98351,reconstructed,reconstructed
1877,75,42493,48058,90551,reconstructed,reconstructed
1877,76,38216,44908,83124,reconstructed,reconstructed
1877,77,33201,42543,75744,reconstructed,reconstructed
1877,78,22535,22840,45375,reconstructed,reconstructed
1877,79,18686,20785,39471,reconstructed,reconstructed
1877,80,17783,20314,38097,reconstructed,reconstructed
1877,81,13909,16558,30467,reconstructed,reconstructed
1877,82,10661,12537,23198,reconstructed,reconstructed
1877,83,8228,10164,18392,reconstructed,reconstructed
1877,84,6585,7996,14581,reconstructed,reconstructed
1877,85,5105,6692,11797,reconstructed,reconstructed
1877,86,3473,4628,8101,reconstructed,reconstructed
1877,87,3193,4213,7406,reconstructed,reconstructed
1877,88,1623,2071,3694,reconstructed,reconstructed
1877,89,1222,1602,2824,reconstructed,reconstructed
1877,90,867,1175,2042,reconstructed,reconstructed
1877,91,0,0,0,reconstructed,reconstructed
1877,92,0,0,0,reconstructed,reconstructed
1877,93,0,0,0,reconstructed,reconstructed
1877,94,0,0,0,reconstructed,reconstructed
1877,95,0,0,0,reconstructed,reconstructed
1877,96,0,0,0,reconstructed,reconstructed
1877,97,0,0,0,reconstructed,reconstructed
1877,98,0,0,0,reconstructed,reconstructed
1877,99,0,0,0,reconstructed,reconstructed
1878,0,881249,840047,1721296,reconstructed,reconstructed
1878,1,667903,664004,1331907,reconstructed,reconstructed
1878,2,634368,634734,1269102,reconstructed,reconstructed
1878,3,596452,596864,1193316,reconstructed,reconstructed
1878,4,562940,564798,1127738,reconstructed,reconstructed
1878,5,526971,527492,1054463,reconstructed,reconstructed
1878,6,531291,533421,1064712,reconstructed,reconstructed
1878,7,408601,411196,819797,reconstructed,reconstructed
1878,8,482870,482449,965319,reconstructed,reconstructed
1878,9,484832,482729,967561,reconstructed,reconstructed
1878,10,466778,464881,931659,reconstructed,reconstructed
1878,11,454397,452485,906882,reconstructed,reconstructed
1878,12,471501,470452,941953,reconstructed,reconstructed
1878,13,435010,434072,869082,reconstructed,reconstructed
1878,14,447213,449419,896632,reconstructed,reconstructed
1878,15,438060,442166,880226,reconstructed,reconstructed
1878,16,414124,423790,837914,reconstructed,reconstructed
1878,17,394456,398174,792630,reconstructed,reconstructed
1878,18,415487,425582,841069,reconstructed,reconstructed
1878,19,407408,415948,823356,reconstructed,reconstructed
1878,20,396162,403712,799874,reconstructed,reconstructed
1878,21,379748,385738,765486,reconstructed,reconstructed
1878,22,355045,372458,727503,reconstructed,reconstructed
1878,23,333223,340741,673964,reconstructed,reconstructed
1878,24,341139,364556,705695,reconstructed,reconstructed
1878,25,334575,348490,683065,reconstructed,reconstructed
1878,26,331996,356323,688319,reconstructed,reconstructed
1878,27,324062,329776,653838,reconstructed,reconstructed
1878,28,346629,364100,710729,reconstructed,reconstructed
1878,29,328168,338627,666795,reconstructed,reconstructed
1878,30,299200,326167,625367,reconstructed,reconstructed
1878,31,280453,296976,577429,reconstructed,reconstructed
1878,32,284521,303578,588099,reconstructed,reconstructed
1878,33,298068,318009,616077,reconstructed,reconstructed
1878,34,286471,302384,588855,reconstructed,reconstructed
1878,35,273344,285156,558500,reconstructed,reconstructed
1878,36,289855,314047,603902,reconstructed,reconstructed
1878,37,257278,258167,515445,reconstructed,reconstructed
1878,38,286880,308119,594999,reconstructed,reconstructed
1878,39,254932,265847,520779,reconstructed,reconstructed
1878,40,253116,264944,518060,reconstructed,reconstructed
1878,41,236508,246551,483059,reconstructed,reconstructed
1878,42,243410,263134,506544,reconstructed,reconstructed
1878,43,239035,251205,490240,reconstructed,reconstructed
1878,44,228898,240387,469285,reconstructed,reconstructed
1878,45,216230,222237,438467,reconstructed,reconstructed
1878,46,206173,224374,430547,reconstructed,reconstructed
1878,47,190633,196799,387432,reconstructed,reconstructed
1878,48,214788,237727,452515,reconstructed,reconstructed
1878,49,183145,197790,380935,reconstructed,reconstructed
1878,50,187584,203404,390988,reconstructed,reconstructed
1878,51,181154,197124,378278,reconstructed,reconstructed
1878,52,182325,202264,384589,reconstructed,reconstructed
1878,53,181106,198371,379477,reconstructed,reconstructed
1878,54,179456,201759,381215,reconstructed,reconstructed
1878,55,166180,180669,346849,reconstructed,reconstructed
1878,56,167804,185906,353710,reconstructed,reconstructed
1878,57,162740,175816,338556,reconstructed,reconstructed
1878,58,175713,201895,377608,reconstructed,reconstructed
1878,59,153673,163550,317223,reconstructed,reconstructed
1878,60,141941,156593,298534,reconstructed,reconstructed
1878,61,129206,144151,273357,reconstructed,reconstructed
1878,62,124302,139185,263487,reconstructed,reconstructed
1878,63,124008,136610,260618,reconstructed,reconstructed
1878,64,104594,117934,222528,reconstructed,reconstructed
1878,65,99811,113057,212868,reconstructed,reconstructed
1878,66,94601,106319,200920,reconstructed,reconstructed
1878,67,95824,109843,205667,reconstructed,reconstructed
1878,68,89831,105960,195791,reconstructed,reconstructed
1878,69,72276,79843,152119,reconstructed,reconstructed
1878,70,68600,76484,145084,reconstructed,reconstructed
1878,71,61978,68925,130903,reconstructed,reconstructed
1878,72,53058,62661,115719,reconstructed,reconstructed
1878,73,50354,58681,109035,reconstructed,reconstructed
1878,74,46467,53435,99902,reconstructed,reconstructed
1878,75,40468,47317,87785,reconstructed,reconstructed
1878,76,37527,42810,80337,reconstructed,reconstructed
1878,77,33023,38887,71910,reconstructed,reconstructed
1878,78,28506,36946,65452,reconstructed,reconstructed
1878,79,19034,19325,38359,reconstructed,reconstructed
1878,80,15529,17349,32878,reconstructed,reconstructed
1878,81,14745,17073,31818,reconstructed,reconstructed
1878,82,11295,13639,24934,reconstructed,reconstructed
1878,83,8519,10193,18712,reconstructed,reconstructed
1878,84,6468,8137,14605,reconstructed,reconstructed
1878,85,5097,6304,11401,reconstructed,reconstructed
1878,86,3859,5229,9088,reconstructed,reconstructed
1878,87,2555,3472,6027,reconstructed,reconstructed
1878,88,2358,3149,5507,reconstructed,reconstructed
1878,89,1152,1488,2640,reconstructed,reconstructed
1878,90,849,1126,1975,reconstructed,reconstructed
1878,91,0,0,0,reconstructed,reconstructed
1878,92,0,0,0,reconstructed,reconstructed
1878,93,0,0,0,reconstructed,reconstructed
1878,94,0,0,0,reconstructed,reconstructed
1878,95,0,0,0,reconstructed,reconstructed
1878,96,0,0,0,reconstructed,reconstructed
1878,97,0,0,0,reconstructed,reconstructed
1878,98,0,0,0,reconstructed,reconstructed
1878,99,0,0,0,reconstructed,reconstructed
1879,0,843442,801283,1644725,reconstructed,reconstructed
1879,1,660693,659383,1320076,reconstructed,reconstructed
1879,2,624719,622008,1246727,reconstructed,reconstructed
1879,3,613487,614229,1227716,reconstructed,reconstructed
1879,4,582815,583534,1166349,reconstructed,reconstructed
1879,5,553456,555364,1108820,reconstructed,reconstructed
1879,6,520230,520793,1041023,reconstructed,reconstructed
1879,7,525915,528108,1054023,reconstructed,reconstructed
1879,8,417278,418538,835816,reconstructed,reconstructed
1879,9,483308,482575,965883,reconstructed,reconstructed
1879,10,480724,478663,959387,reconstructed,reconstructed
1879,11,465567,463603,929170,reconstructed,reconstructed
1879,12,451760,449394,901154,reconstructed,reconstructed
1879,13,469574,468192,937766,reconstructed,reconstructed
1879,14,432430,430839,863269,reconstructed,reconstructed
1879,15,446389,448576,894965,reconstructed,reconstructed
1879,16,435744,440413,876157,reconstructed,reconstructed
1879,17,410922,422363,833285,reconstructed,reconstructed
1879,18,389735,394810,784545,reconstructed,reconstructed
1879,19,411098,423689,834787,reconstructed,reconstructed
1879,20,401713,412246,813959,reconstructed,reconstructed
1879,21,391456,400905,792361,reconstructed,reconstructed
1879,22,374212,381775,755987,reconstructed,reconstructed
1879,23,349381,369631,719012,reconstructed,reconstructed
1879,24,328259,337237,665496,reconstructed,reconstructed
1879,25,336348,361369,697717,reconstructed,reconstructed
1879,26,330043,343567,673610,reconstructed,reconstructed
1879,27,328680,352876,681556,reconstructed,reconstructed
1879,28,319126,322933,642059,reconstructed,reconstructed
1879,29,343488,360945,704433,reconstructed,reconstructed
1879,30,323043,332997,656040,reconstructed,reconstructed
1879,31,295757,321949,617706,reconstructed,reconstructed
1879,32,277073,291945,569018,reconstructed,reconstructed
1879,33,280808,298459,579267,reconstructed,reconstructed
1879,34,294545,313573,608118,reconstructed,reconstructed
1879,35,283469,298555,582024,reconstructed,reconstructed
1879,36,269415,280241,549656,reconstructed,reconstructed
1879,37,286863,310973,597836,reconstructed,reconstructed
1879,38,252146,251694,503840,reconstructed,reconstructed
