jahr,alter,maennlich,weiblich,gesamt,source
1896,85,7465,10461,17926,reconstructed
1896,86,5807,8679,14486,reconstructed
1896,87,3498,4816,8314,reconstructed
1896,88,2558,3581,6139,reconstructed
1896,89,1780,2609,4389,reconstructed
1896,90,1159,1921,3081,reconstructed
1897,0,968271,922598,1890869,reconstructed
1897,1,766539,761768,1528307,reconstructed
1897,2,701514,701329,1402843,reconstructed
1897,3,681708,680248,1361956,reconstructed
1897,4,659340,656069,1315409,reconstructed
1897,5,632418,632498,1264916,reconstructed
1897,6,627598,623665,1251263,reconstructed
1897,7,561797,562488,1124286,reconstructed
1897,8,584327,583996,1168323,reconstructed
1897,9,596734,593290,1190024,reconstructed
1897,10,588090,585193,1173283,reconstructed
1897,11,569254,569251,1138504,reconstructed
1897,12,559615,557582,1117196,reconstructed
1897,13,552642,550795,1103437,reconstructed
1897,14,528471,525908,1054380,reconstructed
1897,15,536449,536740,1073189,reconstructed
1897,16,517502,512130,1029632,reconstructed
1897,17,523791,518006,1041797,reconstructed
1897,18,520682,521105,1041787,reconstructed
1897,19,522309,523998,1046307,reconstructed
1897,20,518242,520614,1038856,reconstructed
1897,21,516121,521588,1037709,reconstructed
1897,22,502990,506559,1009549,reconstructed
1897,23,482266,487344,969610,reconstructed
1897,24,464314,467250,931565,reconstructed
1897,25,458760,469195,927955,reconstructed
1897,26,375505,375298,750803,reconstructed
1897,27,427446,433808,861254,reconstructed
1897,28,415028,420618,835646,reconstructed
1897,29,393322,399285,792607,reconstructed
1897,30,383308,388068,771376,reconstructed
1897,31,389116,401982,791098,reconstructed
1897,32,365654,374130,739783,reconstructed
1897,33,367622,380051,747673,reconstructed
1897,34,358691,367866,726557,reconstructed
1897,35,339072,347657,686729,reconstructed
1897,36,322321,322873,645194,reconstructed
1897,37,339638,349964,689602,reconstructed
1897,38,329104,342356,671461,reconstructed
1897,39,314554,327077,641631,reconstructed
1897,40,301210,310471,611680,reconstructed
1897,41,279555,297230,576786,reconstructed
1897,42,263621,271926,535547,reconstructed
1897,43,271274,292022,563296,reconstructed
1897,44,263545,276706,540250,reconstructed
1897,45,260957,284239,545196,reconstructed
1897,46,254393,261874,516267,reconstructed
1897,47,265405,290223,555628,reconstructed
1897,48,253217,270796,524013,reconstructed
1897,49,229535,261152,490687,reconstructed
1897,50,209898,231046,440943,reconstructed
1897,51,213170,238656,451826,reconstructed
1897,52,224264,252765,477029,reconstructed
1897,53,212051,237416,449467,reconstructed
1897,54,198219,219701,417919,reconstructed
1897,55,208702,242665,451367,reconstructed
1897,56,181513,193967,375480,reconstructed
1897,57,196632,230847,427480,reconstructed
1897,58,173444,194952,368396,reconstructed
1897,59,167266,191018,358283,reconstructed
1897,60,155558,178818,334377,reconstructed
1897,61,152888,182783,335671,reconstructed
1897,62,146049,172405,318455,reconstructed
1897,63,139776,164527,304303,reconstructed
1897,64,128936,150311,279247,reconstructed
1897,65,116453,142157,258609,reconstructed
1897,66,104768,119347,224115,reconstructed
1897,67,110849,139169,250018,reconstructed
1897,68,91443,107884,199327,reconstructed
1897,69,89892,110860,200752,reconstructed
1897,70,82860,101050,183910,reconstructed
1897,71,77606,97018,174624,reconstructed
1897,72,73075,91046,164121,reconstructed
1897,73,67729,85341,153070,reconstructed
1897,74,59872,73707,133579,reconstructed
1897,75,54878,68974,123851,reconstructed
1897,76,47624,57031,104655,reconstructed
1897,77,45052,59709,104761,reconstructed
1897,78,35079,42995,78073,reconstructed
1897,79,29610,36957,66568,reconstructed
1897,80,23627,29748,53374,reconstructed
1897,81,19631,24796,44427,reconstructed
1897,82,16715,21500,38215,reconstructed
1897,83,11799,15563,27362,reconstructed
1897,84,9596,13262,22859,reconstructed
1897,85,7414,10263,17677,reconstructed
1897,86,5661,8178,13838,reconstructed
1897,87,4325,6635,10960,reconstructed
1897,88,2529,3585,6114,reconstructed
1897,89,1806,2613,4419,reconstructed
1897,90,1219,1858,3078,reconstructed
1898,0,976483,935569,1912052,reconstructed
1898,1,762247,755565,1517812,reconstructed
1898,2,729252,725929,1455181,reconstructed
1898,3,685794,686025,1371819,reconstructed
1898,4,671404,670170,1341575,reconstructed
1898,5,651977,648822,1300799,reconstructed
1898,6,627116,627201,1254317,reconstructed
1898,7,623420,619493,1242913,reconstructed
1898,8,574980,574103,1149082,reconstructed
1898,9,584695,584344,1169039,reconstructed
1898,10,596249,592686,1188934,reconstructed
1898,11,586065,582876,1168941,reconstructed
1898,12,567640,567517,1135157,reconstructed
1898,13,557882,555547,1113429,reconstructed
1898,14,551532,549448,1100980,reconstructed
1898,15,527560,524714,1052274,reconstructed
1898,16,534817,535086,1069903,reconstructed
1898,17,515448,509889,1025337,reconstructed
1898,18,521230,515399,1036629,reconstructed
1898,19,517026,518372,1035398,reconstructed
1898,20,517927,520755,1038682,reconstructed
1898,21,513686,517477,1031162,reconstructed
1898,22,511789,518524,1030313,reconstructed
1898,23,499259,503767,1003026,reconstructed
1898,24,478179,483763,961942,reconstructed
1898,25,460708,463438,924146,reconstructed
1898,26,455434,465103,920537,reconstructed
1898,27,373053,371927,744979,reconstructed
1898,28,424648,430219,854868,reconstructed
1898,29,412176,417626,829802,reconstructed
1898,30,390367,395976,786343,reconstructed
1898,31,380586,384800,765386,reconstructed
1898,32,386292,398411,784703,reconstructed
1898,33,362963,370793,733755,reconstructed
1898,34,364917,376669,741587,reconstructed
1898,35,355824,364672,720496,reconstructed
1898,36,336104,344217,680320,reconstructed
1898,37,319635,320041,639676,reconstructed
1898,38,336140,346347,682486,reconstructed
1898,39,326236,339737,665974,reconstructed
1898,40,311422,324353,635775,reconstructed
1898,41,297884,307433,605317,reconstructed
1898,42,276536,294606,571142,reconstructed
1898,43,260671,269483,530154,reconstructed
1898,44,267781,288911,556693,reconstructed
1898,45,260054,273896,533950,reconstructed
1898,46,257228,281199,538427,reconstructed
1898,47,250652,259122,509774,reconstructed
1898,48,261024,286738,547762,reconstructed
1898,49,249300,267898,517198,reconstructed
1898,50,225605,258062,483667,reconstructed
1898,51,206081,228095,434175,reconstructed
1898,52,209034,235214,444247,reconstructed
1898,53,219251,248494,467745,reconstructed
1898,54,207610,233877,441486,reconstructed
1898,55,193668,215936,409604,reconstructed
1898,56,203418,237950,441367,reconstructed
1898,57,176734,190056,366790,reconstructed
1898,58,190869,225325,416194,reconstructed
1898,59,168228,190178,358406,reconstructed
1898,60,161805,185962,347767,reconstructed
1898,61,150249,173794,324043,reconstructed
1898,62,147135,177085,324219,reconstructed
1898,63,140203,166642,306845,reconstructed
1898,64,133807,158580,292388,reconstructed
1898,65,123141,144660,267800,reconstructed
1898,66,110657,136022,246679,reconstructed
1898,67,99325,113752,213077,reconstructed
1898,68,104309,131656,235964,reconstructed
1898,69,85730,101725,187455,reconstructed
1898,70,83817,104148,187965,reconstructed
1898,71,76784,94126,170910,reconstructed
1898,72,71338,89751,161090,reconstructed
1898,73,66678,83610,150288,reconstructed
1898,74,61211,77520,138731,reconstructed
1898,75,53676,66632,120309,reconstructed
1898,76,48688,61788,110476,reconstructed
1898,77,41816,50496,92312,reconstructed
1898,78,39045,52236,91281,reconstructed
1898,79,30246,37277,67524,reconstructed
1898,80,25028,31547,56576,reconstructed
1898,81,19739,25080,44819,reconstructed
1898,82,16108,20626,36734,reconstructed
1898,83,13418,17514,30932,reconstructed
1898,84,9292,12507,21800,reconstructed
1898,85,7453,10561,18014,reconstructed
1898,86,5657,8015,13672,reconstructed
1898,87,4198,6258,10455,reconstructed
1898,88,3146,4978,8124,reconstructed
1898,89,1787,2617,4404,reconstructed
1898,90,1238,1862,3100,reconstructed
1899,0,929728,891811,1821540,reconstructed
1899,1,771065,768202,1539267,reconstructed
1899,2,726127,720951,1447078,reconstructed
1899,3,713491,710664,1424155,reconstructed
1899,4,675826,676252,1352078,reconstructed
1899,5,664185,663051,1327236,reconstructed
1899,6,646711,643590,1290301,reconstructed
1899,7,623089,623155,1246244,reconstructed
1899,8,620159,616231,1236390,reconstructed
1899,9,588696,586248,1174944,reconstructed
1899,10,585536,585139,1170675,reconstructed
1899,11,596081,592392,1188473,reconstructed
1899,12,584266,580772,1165038,reconstructed
1899,13,566206,565879,1132085,reconstructed
1899,14,556202,553501,1109702,reconstructed
1899,15,550353,548046,1098399,reconstructed
1899,16,526479,523428,1049908,reconstructed
1899,17,532900,533308,1066208,reconstructed
1899,18,513122,507566,1020688,reconstructed
1899,19,518430,512722,1031153,reconstructed
1899,20,513165,515558,1028722,reconstructed
1899,21,513439,517452,1030891,reconstructed
1899,22,509116,514251,1023367,reconstructed
1899,23,507497,515367,1022865,reconstructed
1899,24,495624,500890,996514,reconstructed
1899,25,474153,480082,954235,reconstructed
1899,26,457122,459552,916675,reconstructed
1899,27,452136,460973,913109,reconstructed
1899,28,370625,368550,739175,reconstructed
1899,29,421873,426641,848513,reconstructed
1899,30,409315,414607,823922,reconstructed
1899,31,387384,392645,780029,reconstructed
1899,32,377831,381543,759374,reconstructed
1899,33,383426,394846,778272,reconstructed
1899,34,360232,367476,727708,reconstructed
1899,35,362164,373278,735442,reconstructed
1899,36,352897,361423,714320,reconstructed
1899,37,333105,340783,673888,reconstructed
1899,38,316898,317257,634155,reconstructed
1899,39,332580,342778,675358,reconstructed
1899,40,323296,337115,660411,reconstructed
1899,41,308208,321652,629860,reconstructed
1899,42,294509,304451,598960,reconstructed
1899,43,273472,292011,565483,reconstructed
1899,44,257667,267079,524746,reconstructed
1899,45,264210,285849,550060,reconstructed
1899,46,256468,271077,527545,reconstructed
1899,47,253434,278111,531546,reconstructed
1899,48,246840,256293,503133,reconstructed
1899,49,256528,283160,539688,reconstructed
1899,50,245227,264877,510104,reconstructed
1899,51,221544,254846,476390,reconstructed
1899,52,202157,225031,427188,reconstructed
1899,53,204782,231618,436400,reconstructed
1899,54,214122,244068,458191,reconstructed
1899,55,203035,230176,433211,reconstructed
1899,56,188936,212010,400946,reconstructed
1899,57,197951,233023,430974,reconstructed
1899,58,171839,185945,357783,reconstructed
1899,59,184919,219542,404461,reconstructed
1899,60,162818,185135,347953,reconstructed
1899,61,156189,180668,336857,reconstructed
1899,62,144746,168525,313272,reconstructed
1899,63,141241,171108,312349,reconstructed
1899,64,134213,160580,294793,reconstructed
1899,65,127626,152335,279961,reconstructed
1899,66,117203,138765,255968,reconstructed
1899,67,104811,129659,234470,reconstructed
1899,68,93801,108009,201810,reconstructed
1899,69,97671,123978,221649,reconstructed
1899,70,79932,95362,175294,reconstructed
1899,71,77714,97286,175000,reconstructed
1899,72,70656,87063,157719,reconstructed
1899,73,65057,82385,147442,reconstructed
1899,74,60363,76233,136596,reconstructed
1899,75,54808,69867,124675,reconstructed
1899,76,47602,59639,107241,reconstructed
1899,77,42780,54758,97539,reconstructed
1899,78,36378,44328,80706,reconstructed
1899,79,33377,45203,78580,reconstructed
1899,80,25718,31873,57592,reconstructed
1899,81,20895,26586,47481,reconstructed
1899,82,16198,20812,37010,reconstructed
1899,83,12953,16849,29802,reconstructed
1899,84,10562,14042,24605,reconstructed
1899,85,7184,9911,17095,reconstructed
1899,86,5687,8264,13950,reconstructed
1899,87,4220,6127,10347,reconstructed
1899,88,3041,4700,7741,reconstructed
1899,89,2238,3663,5901,reconstructed
1899,90,1226,1865,3091,reconstructed
1900,0,755880,741708,1497588,original
1900,1,736386,734193,1470579,original
1900,2,735496,733958,1469454,original
1900,3,711012,706362,1417374,original
1900,4,703534,700944,1404478,original
1900,5,668839,669354,1338193,original
1900,6,659024,657910,1316934,original
1900,7,642710,639593,1282303,original
1900,8,619942,619991,1239933,original
1900,9,617615,613664,1231279,original
1900,10,602767,598731,1201498,original
1900,11,586666,586218,1172884,original
1900,12,596124,592293,1188417,original
1900,13,582648,578763,1161411,original
1900,14,564817,564222,1129039,original
1900,15,554449,551398,1105847,original
1900,16,548997,546549,1095546,original
1900,17,525117,522020,1047137,original
1900,18,530704,531441,1062145,original
1900,19,510563,505173,1015736,original
1900,20,515421,509965,1025386,original
1900,21,509200,512683,1021883,original
1900,22,508943,514066,1023009,original
1900,23,504593,510940,1015533,original
1900,24,503311,512132,1015443,original
1900,25,492045,497901,989946,original
1900,26,470153,476321,946474,original
1900,27,453568,455629,909197,original
1900,28,448876,456840,905716,original
1900,29,368221,365190,733411,original
1900,30,419089,423042,842131,original
1900,31,406424,411560,817984,original
1900,32,384374,389330,773704,original
1900,33,375040,378292,753332,original
1900,34,380523,391304,771827,original
1900,35,357457,364148,721605,original
1900,36,359350,369830,729180,original
1900,37,349938,358177,708115,original
1900,38,330055,337409,667464,original
1900,39,314092,314509,628601,original
1900,40,328961,339222,668183,original
1900,41,320265,334514,654779,original
1900,42,304940,319001,623941,original
1900,43,291089,301502,592591,original
1900,44,270350,289456,559806,original
1900,45,254579,264712,519291,original
1900,46,260543,282778,543321,original
1900,47,252814,268207,521021,original
1900,48,249567,274941,524508,original
1900,49,242910,253374,496284,original
1900,50,251889,279468,531357,original
1900,51,241007,261727,502734,original
1900,52,217367,251503,468870,original
1900,53,198118,221812,419930,original
1900,54,200406,227868,428274,original
1900,55,208883,239502,448385,original
1900,56,198262,226299,424561,original
1900,57,184026,207888,391914,original
1900,58,192358,227851,420209,original
1900,59,166757,181600,348357,original
1900,60,178774,213469,392243,original
1900,61,157251,179862,337113,original
1900,62,150375,175126,325501,original
1900,63,139093,162982,302075,original
1900,64,135207,164829,300036,original
1900,65,128010,154224,282234,original
1900,66,121317,145864,267181,original
1900,67,111196,132604,243800,original
1900,68,98889,123124,222013,original
1900,69,88146,102087,190233,original
1900,70,90954,116074,207028,original
1900,71,74113,88896,163009,original
1900,72,71551,90239,161790,original
1900,73,64500,79903,144403,original
1900,74,58866,75088,133954,original
1900,75,54142,68973,123115,original
1900,76,48544,62349,110893,original
1900,77,41808,52802,94610,original
1900,78,37247,48110,85357,original
1900,79,31214,38493,69707,original
1900,80,28135,38575,66710,original
1900,81,21601,26908,48509,original
1900,82,17132,22050,39182,original
1900,83,13024,16956,29980,original
1900,84,10214,13548,23762,original
1900,85,8164,11104,19268,original
1900,86,5459,7718,13177,original
1900,87,4243,6327,10570,original
1900,88,3076,4597,7673,original
1900,89,2154,3463,5617,original
1900,90,1545,2631,4176,original
1901,0,1009615,957836,1967451,reconstructed
1901,1,620563,630270,1250833,reconstructed
1901,2,706096,704765,1410860,reconstructed
1901,3,722053,720622,1442675,reconstructed
1901,4,702167,697602,1399769,reconstructed
1901,5,697207,694782,1391988,reconstructed
